"","MO","AMZN","AAPL","ADM","ADP","BAC","CXW","DOW","EFX","XOM","F","HAL","GE","GS","GHC","MSFT","PG","TWX","X","WMT","YHOO","YUM"
"2000-01-04",0.474827566225504,-2.42625492457628,-3.06804719661271,-0.552132683559606,-0.016504371038761,-1.93703937036479,0.766347881203652,-1.19435660348542,-1.99628219077753,-1.2448760345923,-1.19365265368667,0.167127749800688,-2.03518570011911,-2.60945212041869,-1.36554679658483,-1.69937760014793,-1.36267908404035,-3.06302857839538,-1.15526866700924,-2.46742960868135,-2.07291121824095,-1.12389250689409
"2000-01-05",-0.311753635771577,-4.48875097970013,0.46210017266546,-0.797470949904627,-0.61145537819459,0.361765900905597,-0.40564741982653,1.36510616920568,-0.700363667009676,3.31987383165552,0.143498683681276,-1.52975421112744,-0.0796523647969916,-1.92809972598243,0.587221474781893,0.514153024791705,-1.34967880444542,-1.58426318818712,0.313708250184319,-1.32626650876526,-2.26665562108889,0.244437660397331
"2000-01-06",-1.37584858392923,-1.73213867608568,-3.0992563369119,0.216021606105975,0.80262293819199,2.56560971447781,0.372357881373357,1.17678257373842,-0.708273423562288,3.15122488612028,0.0377918205931665,1.33749206517683,0.660189018991739,1.66649061057868,0.231978748594647,-1.67800435774,3.11772055693202,-3.03949843688077,0.179414112747124,0.679788629873931,-3.23450477754566,-0.444587470702823
"2000-01-07",1.79854233498272,1.63792059155308,1.53805883944057,0.746748672112768,1.37138296184738,-0.833672870937206,2.15934577266697,0.939272638498445,2.63850329248634,-0.209727607673827,2.49163052741141,2.06109297457965,1.89264243805314,0.136533893364361,0.674580206787609,0.638693732438741,5.31632172646373,2.87944238641417,0.777800587863829,4.68509530195699,3.01172569482752,-1.22106502680701
"2000-01-10",0.725756085866776,-0.157505721398107,-0.649496405359546,-0.0234604798032812,1.47684066894818,-1.10491730215823,2.62725916325345,-1.11461473972527,-0.533148289736484,-0.891282439233317,-0.657209063795562,-1.40273289032295,-0.0127403826335827,0.863002773556689,2.94864731755171,0.358915965879874,-0.35041084320486,-0.61946365327615,-0.233901886061675,-1.1958703429328,2.04700659586256,2.05125272288226
"2000-01-11",0.206497312888648,-1.00766309237702,-1.8473956667542,-0.79366963171933,-1.23202531797279,-0.673938818077259,-1.3101721849869,-0.41518065245832,1.61578265339175,0.15083995247279,-0.942635055081664,1.21996623787826,0.0815071462976508,0.193085970829918,0.0154139231319669,-1.2931891125058,1.06628592993635,-5.16708233854908,-0.484964977199076,-0.969444425257222,-2.76582596855138,-0.372261874884894
"2000-01-12",0.205444224736223,-1.37109952870816,-2.06548775067604,1.27285911837478,-0.593394268867507,0.33709831187975,-2.0958490996502,0.807062454145835,-2.6440320103691,-0.383900427943748,0.997909986932564,-2.39918522922078,0.175309496563289,-0.212841755342689,0.198236784972503,-1.62897011073612,-0.468834335533976,-2.59145620485882,-0.98131450810931,-1.17335448849348,-3.14023622240147,-0.581739198181247
"2000-01-13",0.709957623090924,1.01319273065915,3.50733771611221,-0.256579490032926,-0.377310604924356,0.705754833414141,-0.0166447692265866,0.0740330752268243,-3.47404460120198,1.42263627016015,-0.415576447429758,0.434950421491599,0.562837847978149,0.0450789453494361,1.04222229529905,0.92231338107693,-1.21326992790301,3.55467315628295,1.28912572784861,0.0548034630422468,-0.897456722741204,0.79305791324749
"2000-01-14",-0.809815482969714,-0.731258911830452,1.2072314661919,1.92305300058987,-0.683522004636736,1.89384439311388,-0.0166447692265866,0.298077013601266,2.53375548015669,-1.26996990441532,-0.866419322786096,0.254881415624401,-0.886406794883122,0.519317322730674,-1.28649258728618,1.99427361317041,1.17982369921742,-1.42422343201888,-0.607947089917112,-0.630157930399133,0.528252295010993,-1.48163699812314
"2000-01-18",-3.18588460817134,-0.0655071083711017,1.16404165452894,2.11670391112044,-3.65817580452381,-1.60955010357536,-1.46380749741625,-2.7607607779655,-0.501579702706929,0.724347239291008,1.65397909890711,2.66000470716534,-0.998891744856566,0.571199253821279,0.288855107432075,1.32986521044914,-0.0516230813288378,-1.30862140211226,-2.09307423759264,1.04135850984969,-1.00703728275178,-1.59531059386269
"2000-01-19",0.749010656850758,1.13377020193614,0.838795869144855,1.09079063794664,5.74253875301522,-0.00111102376005603,-0.799637419656825,-0.365745493852954,0.285531286063497,0.569170742393991,-0.527985460911627,0.393460749877112,0.243352718943143,0.304029255530652,-0.323940662795526,-3.70352414297705,-0.75370200883563,2.36194671564554,0.128470461221354,-1.49310209722815,1.93554723532006,-2.01732772544447
"2000-01-20",-2.20367757023676,-0.880204236201111,2.0958406784221,-1.1377115975532,-3.84416812427992,-0.61829615167894,-1.57554210064117,-1.1380608060844,-1.40764934203926,-1.41803560324476,-0.791656348013339,-1.12502246738266,-0.932991265924315,-0.704836458015912,-0.0901149846924806,-0.471162636615537,-1.73119695811761,-0.51047421494298,-0.992435753489258,-0.705362255935698,-0.999605083730829,-2.96141422730874
"2000-01-21",-1.4349143720731,-1.18927119527776,-0.663940375035174,-0.292594146031838,-0.309726455831812,-0.950159714400934,-0.0166447692265866,-1.27778323992897,-0.731183770759207,0.957496715082319,-1.21492565547896,1.26768654592333,-0.619935323237682,-0.123283106128757,0.134103446913412,-1.06158647935132,-6.39409737546536,0.445983519199273,-0.971208590508008,-0.962768223384926,0.00675769658065048,0.12745901590238
"2000-01-24",-0.049928929939395,3.38676797590964,-1.61928167394085,-2.40215207762359,-0.713244061868514,-0.781478869045667,-0.436662228521551,1.4233159210835,-1.62622734503565,-0.570781813636341,0.477364774588621,-2.07784923867958,-2.12013437635363,-1.89221751742044,-0.524172361844158,-1.20820354738961,0.279939469565674,-1.77005413500342,-1.06011977800886,-3.24982129519634,-2.42858706878188,-1.23095170546032
"2000-01-25",-0.330666543423509,-0.356400638662752,1.83089821010225,-0.479242298111426,1.28608267007869,0.391488129286445,-0.442482516872677,-1.45444369897216,3.80368334794289,-0.147867763212676,-0.685079610856202,0.097077060946329,0.140504789140879,1.01426852299934,-0.513875644808856,0.761377186920338,-3.91316765608333,-0.491176719741164,0.352520919424948,1.8619161065543,1.89829107152472,-1.34215775523759
"2000-01-26",-2.63528734588278,-1.8520492191063,-0.670705194797262,-0.252975972020032,-0.0997160904445053,1.3772301859664,0.409192978419503,-0.298394381115448,-0.0295709210891101,-0.447882629302163,-1.50773262194641,-1.14313197304909,1.05612340138153,2.02594083035696,0.503928572046958,-1.6785154545437,2.16140519955024,-0.87816559716546,-1.08563437226569,0.847048924791613,-1.49747388919205,-0.615144223918024
"2000-01-27",-0.343940237790886,0.8901521063491,-0.0306208104285064,-0.777015776546386,-1.00275637126107,0.655935939109693,-1.68208968002963,-0.782398540131292,0.490383166575834,-1.93774552833137,1.37031300169247,-1.09214594563018,0.10371970367763,0.324772462120405,-0.702924816726657,-0.324045969736272,2.33027055190176,1.14262540811938,0.873996825348367,-2.9978040447102,0.794885777683047,0.052904479740459
"2000-01-28",-0.64215508032333,-2.28066745200981,-2.81774609305138,-0.788970171340507,-1.58035641040673,-1.58456370892701,-0.92277820078746,-1.58260599276611,0.331622270113021,-1.67924888938902,-0.302661022097347,-1.57177302250264,-2.79141012050463,-0.915684597786363,-0.845757946544299,-0.241236271679047,-2.56630771689324,-1.85886761724854,-0.874472876200549,-4.51620890018989,-2.17853972789621,-2.16897365419736
"2000-01-31",0.246889179048532,1.25549328806953,0.761172095727399,-0.321151376214471,-1.93366127757699,1.78489107333067,0.889488662334287,0.646220928085932,-0.235689408459476,3.08274708204087,0.53971247566978,0.29609431168872,0.00297580835920344,2.06079050099677,-0.145990115071256,-0.19978835580603,0.488650734063703,-1.36129980158176,-0.825677370366588,-0.457493244238357,0.809963875686787,-0.557398490745785
"2000-02-01",0.245479111456613,1.20460151590501,-1.22528327538596,1.03974010814513,0.96054873857654,0.360229520510511,-0.92277820078746,1.21421706579731,-1.33480884873379,0.21732432128184,0.0381847936962975,0.22399729781172,0.742657718811648,-0.177124079801946,0.624747960907924,2.49065670125954,-1.09251504133235,-1.22665157114386,-0.000238025426091297,4.45992616057871,-0.433453406596958,3.71156032249655
"2000-02-02",-0.940396782808789,0.803602387096477,-0.540965837928128,-0.848361614245846,-3.48291339231771,-0.809791181572397,-0.0166447692265866,-1.74466470759739,1.27566700655557,0.452072044378947,-0.841523860001242,0.679405084124354,-0.718966174677458,-0.060697065231646,-0.906672959955124,-1.02452674319201,-0.63312807097934,3.97432323825562,-0.0750447868605471,-0.345613984656382,0.990066311790999,-3.15979569122182
"2000-02-03",0.840538922929998,5.34765514071822,1.4781482222052,-0.0234604798032812,3.9982211240123,-0.873166895393877,-1.34786840339884,-0.0450583815566351,0.637633018008385,-1.1201480899341,0.0934592657313845,0.217837532301793,1.89965258904687,-2.61523131271402,0.221754720380462,1.35813379105914,-0.597011309286519,-0.667675084755135,-0.45300437171824,-0.00836967784147321,2.80241542250818,1.26021821596653
"2000-02-04",-0.940396782808789,-1.93409978185308,1.50867282757599,-0.0234604798032812,-0.807635036728592,-0.382364624760829,-0.0166447692265866,-1.06164427335758,-0.336550454551446,-1.16190987549157,-0.490393448528605,-0.508046410850996,0.815805112095022,-0.336877346595594,-0.386465066586235,1.37394545381466,-2.21554081936846,-1.43003243465763,-0.16796459015547,-2.31761369381764,-0.554730725517699,-0.116043365376744
"2000-02-07",-0.349607947384807,-1.29891776240187,1.80101991004398,-0.0234604798032812,-1.97143026730181,-0.408612461472443,-0.992307637315594,-0.264439727077516,-0.856278505701729,-0.108795827875543,-0.0894037895663897,0.491290146751051,-1.81008325089531,0.490433236641814,-0.347346177836744,0.0377179873316381,-1.12096563338222,-0.570608628099816,-0.540184131413444,-0.654162229863719,0.0472165423562096,-0.372709495835788
"2000-02-08",-3.44539285463135,2.8497536057495,0.235867052175799,-0.261759933309132,0.0519499415326065,1.24744312533517,4.00416071596934,0.0134244729663467,1.96510448453573,-1.45655645752727,0.131515775425494,-0.462318582412693,0.211576824345827,1.67274816854969,-0.870126461124005,1.50029706917534,1.81404864020567,1.46113660457975,-0.0781657522172204,4.17468031254298,1.57528770417952,0.734870455089708
"2000-02-09",0.581378784493784,-0.986430185078099,-0.745916113510539,-1.91129968212191,-2.10396765599263,-0.714566070905607,1.26103204949763,-1.27857935731551,-1.55776314773649,-1.8397558508952,-0.683795469482512,-1.31249706298063,-1.10207223279639,-1.23041953958961,-0.607192226437578,-2.7435086279913,-1.30400607873212,-0.911318129317189,-0.0783669601006945,-1.85929399390065,-0.869069921301125,0.221840811993901
"2000-02-10",0.575033875987006,-1.45304811378281,0.239368899819575,-1.34561280947041,3.15600655315495,-0.839882206835954,1.93624256201829,-0.938901995171713,1.14565508108038,-0.324651830944309,-0.128730803487885,-0.055887978027433,0.514700278063512,-0.068684540580958,-0.842583727314094,0.938387401398921,-1.92670258128934,0.360279057731635,-0.88934810446933,-0.925327089213692,0.226504281949331,-4.5963562700509
"2000-02-11",-2.58837427253982,-0.00917807399695175,-1.49580761873642,-0.0234604798032812,-2.09007519751063,0.216095763030234,-0.410634769056882,-0.0903509430622795,0.624224521744194,-1.70999377238574,-0.642711606105313,-1.16891433768613,-0.615283266843257,-0.706056650872731,-1.04984217965613,-2.9038827529068,1.71980212310122,-0.881117400868396,-0.177996889353294,-1.07048402451393,-1.8747770423997,0.788379926847974
"2000-02-14",-0.374646512557699,-0.655424955141149,2.14430161145387,0.799276874567214,0.651912482236978,-0.657274488696677,-1.57554210064117,0.0145101352008291,-0.531830007621826,2.11441664005058,0.704437312876171,1.62430693987293,0.233513043326192,0.632765072815418,-0.993866720888908,-0.168524065782439,-1.42017252036894,-0.90083235202291,1.06663091754435,3.14074067793977,-0.980489757653107,0.239320172593058
"2000-02-15",0.59781938310546,-0.245552674869153,0.921851951795636,0.226893084435107,-0.3613315409576,0.956648809849868,-0.436662228521551,1.23409103339581,-0.181107277389698,2.31445972270508,-0.527086612384853,2.34675002921057,1.13989979927888,-0.00987789225638554,-0.0406744406314222,-0.520299088723077,2.84746348557522,-1.29510827523672,1.49548415681339,-0.965373957277201,0.759889336432183,0.505424903267342
"2000-02-16",-0.69767724298425,-1.21035393760312,-1.51401145599746,0.535130801189697,-0.432861339885209,-0.302707392433359,1.56316312549087,-0.663620647668582,-0.537592984161107,0.516826558298269,-0.0354751816020267,0.5343331215261,-0.658527702103161,-1.68933209111089,-1.2212704457314,-0.483075317787034,-1.26071010797907,-1.73560985372164,0.531158804483707,-6.11691561933016,-1.51163830801308,-0.837605108603573
"2000-02-17",1.55696347491975,-0.682146864904265,0.235867052175799,0.467694307554928,-0.435694792849809,-0.393167524027499,-2.02229041159013,0.158762819499145,-0.0295709210891101,-1.71345853771209,-0.323290945619461,-0.551089385626045,-1.74475542066308,-0.408545828230729,-0.0109508565410185,0.999195234764171,0.0913989040979323,0.984646997924718,-1.07253083903139,-5.57456751250269,0.304262331876209,2.6107080040447
"2000-02-18",0.581378784493784,-1.77722471904634,-1.10924596786913,-0.0234604798032812,-1.29146869157674,-0.620839025469516,-4.46927186620567,-1.17679489620588,-0.955465300530524,-2.37509877150404,-1.95856335149106,-1.66730638714086,-2.26226607480947,-0.652696148867827,-0.245015520429781,-2.31476503008023,-0.428485129013136,-1.36774964384622,-1.11192989196068,-0.846825756884295,-1.31206823355895,-2.49227670511709
"2000-02-22",3.60896610923818,-0.525061120174342,0.692224341181633,-0.0234604798032812,-3.75380958130571,0.706163089845889,-2.51086112346769,3.64647101549115,-0.341542015924964,0.335285331569047,0.548577929616998,-1.1292170585289,1.75737357895539,0.361147153318298,-0.323958251247412,-0.648868547046198,-0.58417143237316,-1.31227740062285,0.405933436651989,0.489178320949434,-0.43579917174395,-1.95636166560466
"2000-02-23",-1.5483936250828,2.84918927707302,0.764748255463746,-1.63833971045359,2.2236503514614,0.712013085744857,0.516272615396488,-1.28983261925826,1.46286606984338,-0.70899774563295,-0.850239107409131,-1.16727252819602,0.331977356438566,1.99029548200548,0.04260550263193,0.220291111521607,-1.72495719096584,6.60816832686893,-0.818107261274892,-1.53020676978587,2.31494589371975,-0.405901913706259
"2000-02-24",-0.966652300634543,-0.810252116948944,-0.381839453641943,-0.276770989403582,1.6474156099946,-0.670553102686037,-0.549562153849661,-1.20574127408625,0.476219030314879,-1.54322517462621,-0.410918094665849,1.10300641811861,0.184818372852328,1.7555650071569,-1.49758815944943,0.2633225581394,-1.65295301155331,1.17725647147195,-0.742637237378634,1.18792273755065,0.338609302559966,-1.65528215358902
"2000-02-25",-1.29363590327842,0.265783895492072,-1.47266619699116,-1.44094812122173,-2.39339439996092,-0.484975908266162,6.13383188134924,-0.755130979285606,-1.50878148746539,-1.55599161676738,0.375127319640025,-1.73930453051649,-1.8837719650445,-0.175683567182266,-0.0423187373445368,-1.82396524084274,-2.73672375026062,-0.249500193662178,-1.20010392353758,-4.71096368632283,-0.508657335736499,-0.225422324971294
"2000-02-28",1.19377804339963,-1.39931410104824,0.877748566451861,-0.549411640305549,2.19361616461682,1.28013893006421,1.20555977906387,0.700932693358762,-0.54858729704931,2.10039609081691,-0.203753196628167,1.29195759644254,1.30547150607296,-0.574606463948277,0.763707953772353,0.135378471955878,2.58820646192835,0.688351303457044,0.522213776435189,2.38588889492601,-0.58393693070572,-0.422081831855621
"2000-02-29",0.257149599130662,1.28422266260759,0.326085722567933,-2.39438496112645,-1.34278799217515,0.0414214793447512,2.7452626719132,0.3633431921134,-0.0295709210891101,1.51275318659381,-0.877904052480151,3.09597132935638,1.11084233895362,1.98284220478251,0.328779282993136,-1.19950833002711,-0.409396647995039,-1.15052307681586,-0.167787288440618,3.457548166665,-0.412309286608498,1.80130732165409
"2000-03-01",0.862311524697731,-1.24764484401573,4.37522013465837,1.21041319458175,0.950888357638731,0.0413641578946117,-1.94418062129957,-2.08129710426154,-0.395687269180435,0.592093786611148,-0.0185649807279056,2.36872352132722,-0.375641791704358,0.950414500619503,0.141300513657795,0.785267333840857,0.283756135273903,-1.35988190741688,-0.611215318956174,0.328168909179015,-0.214410168966101,2.91641149612006
"2000-03-02",-0.962169384576521,-1.44727079009926,-2.28748087642833,-1.81601525730043,-1.42423034365035,-0.363987948425709,-1.27685410593948,-1.62598754018271,0.179923490665404,0.748420838979813,-0.189063190987855,1.00163101382117,1.44774111595811,0.616126195090146,0.79457618792682,1.37189886812738,-0.758715565707387,-0.353571342214151,-0.000238025426091297,2.00724536470404,-0.67061105970759,-0.934227710737725
"2000-03-03",0.559715911685696,-0.0358641799602164,1.59645566510375,2.0390560718238,-0.0902002513220889,-0.0440784196686811,0.829210437714468,4.17602050981973,-0.396688049573249,-1.09396831139885,1.09622950870944,-1.07994873522732,1.50939143337586,2.50457234484392,0.184216227714034,1.4360863781911,0.863514920605624,0.814653346938178,1.02788565367261,2.55844384212227,0.589914163555595,-3.03135737134771
"2000-03-06",-1.58539646804716,0.624325587686829,-0.672204309059266,-2.43846611715685,1.03146988149901,-0.34697545515829,-3.00824057088547,-2.22722501240732,0.128051795640515,-2.34658149823866,-0.624035358776673,0.298324908944032,-0.545817467496155,0.453121647686082,-0.881232572929399,-2.9193992033847,-0.803777523213652,-0.619357401752466,-1.21753681086412,-2.65656107607318,2.46192654055448,2.96945068285226
"2000-03-07",-0.989744437719895,-0.201222181471036,-0.767068925794429,-1.53269200563206,-0.62362012675855,-0.350813141587927,0.889488662334287,-3.51260661566401,-0.71574212772674,5.78709156469955,-0.678455417018233,2.57801515255153,-2.79917486728536,0.443399794362472,-0.817915127102146,1.21050281665758,-25.0208749581248,-0.173560846091366,-0.893114664273067,-3.86760154650138,-0.0245438147625508,-2.45546613758471
"2000-03-08",-1.00416672081617,0.0433292442382782,-0.27966567196408,0.267674890587355,-0.261036117042886,-0.288129147673331,-1.85644390940837,0.931370986358588,0.340922020287296,-0.310363157536738,1.20684038847299,-3.75413442697246,0.14871623787619,-1.2165700992533,-0.320880218716176,1.41472883953638,-3.50626763771912,-1.18787734030096,0.353056350877902,1.00389898829332,0.968883104523489,-0.0309533442477243
"2000-03-09",0.587853848358297,2.17182268899763,0.0525955550066776,-0.681002631624296,1.05224818931287,-0.402885898449041,1.3734273342513,-0.990599687716742,1.32603673549611,0.603428701795553,-0.774230701773083,0.222482881337624,-0.490619465970723,2.07094105236869,0.615037035255705,2.24445850522108,-0.333208321534482,4.58823419754108,0.539344237116891,0.820386626264364,1.03986873779976,2.84715349037484
"2000-03-10",-1.33210375218024,-0.800386863886037,0.952514203481914,0.634081672017734,0.1518276726073,-0.136182287719561,-0.473051164083561,0.932377069469444,1.64626987226033,-2.73705613445206,-0.467601875429513,-0.49288107147276,1.02132861380255,1.83192069284641,-1.26165659710552,0.482599248220167,-4.98347258863556,-1.86665196154233,0.614532276662249,-1.33269143486298,-0.848313866522901,-0.393512207165134
"2000-03-13",2.48851641266103,-0.66983169292833,-1.26401406990895,-0.681002631624296,1.2903375580392,0.223687219003641,-0.950310477847498,0.756724762555336,-0.230123479699142,-0.952506777927197,1.24985554058774,-0.607643006207388,-0.85030032926675,-0.684344401884764,0.861527802057223,-1.48199659679263,4.34825826170306,1.84108663327696,-0.425833221175106,-0.352376937163891,-0.370735132305576,-0.487727752426013
"2000-03-14",-1.30619945029897,0.122518866038342,-2.10138869842464,-2.28232252990044,2.8992171815325,-0.406909505669891,-0.0166447692265866,-1.11076567326236,-1.14527772520606,1.09714208179011,-1.30912917817059,-0.640339204337098,-0.93978729779261,-2.09997297289253,-0.211885735804116,-1.48385493259597,-1.85395102480826,0.130623445334213,0.0853612384151077,0.0778047545924619,-1.2152848362836,-1.89916864661798
"2000-03-15",2.13216428690286,-0.813242086259451,0.586396198514702,0.968387934040735,2.38041548296054,2.31668581297221,-0.898162288175433,3.87540970162077,1.58621310414311,0.393796581405127,2.51863153471108,-0.273340539897023,2.49610518977792,-0.463710768907587,1.35570336464701,0.129929400507588,3.33265787574031,-0.159571015314438,2.52420034925079,4.92971355151987,-1.8635268710446,3.72938013202338
"2000-03-16",1.76136249784117,1.06062181631888,1.50675286359778,4.92464531694337,6.66079052511149,2.23648893364037,0.46731482417092,2.12811822204473,5.24774764714778,1.564059510202,-0.198518117824363,1.31766248642281,1.98633166158778,-0.108442851654141,2.4289545481084,-0.00139305724864703,1.59929333197652,0.505666785804062,1.1114538411085,3.78545123579958,2.12689204112641,7.37990961324526
"2000-03-17",-0.049928929939395,-0.620348248752516,0.875999395612016,1.45318033712417,-0.87393311612203,0.46667611705425,-0.992307637315594,-2.14106710907434,-0.761063226444884,-2.11049987517519,0.642450150236209,-0.893950460825048,0.325979450531503,4.79419799216457,-0.2456610511466,2.03969089994851,-2.68424878117061,1.78454420106632,-1.26961299807585,1.3014788997849,0.171007012419055,-2.62753811709033
"2000-03-20",-0.948979903082835,-0.276514212115684,-0.60477706977198,-1.50010129673073,-2.03104171342911,-0.234136706533247,-0.516343568628911,0.593826652225423,-3.14926933344732,-1.89615739823206,-0.677479524655099,-2.01363149665303,0.374377904917977,-1.07809747682414,0.339308782776868,-1.01853952597582,0.581084932194994,1.32961564377414,-0.000238025426091297,-0.734423914117598,0.163174376793376,-2.00409598339449
"2000-03-21",1.14594015219197,3.33048282267582,3.20304403557907,-0.0234604798032812,0.266702867725653,0.863991231964761,-0.0166447692265866,0.565225867364286,0.309436943743196,1.7403338564585,1.60173824517809,1.22228533088698,3.27365892078452,1.65057331627684,-1.66283144627281,2.66583567887966,-1.39588112711662,0.309238433156122,0.872387789208711,1.72638948646359,3.24601946631727,0.964955169984824
"2000-03-22",-2.77371949401168,-0.666246615444915,2.22641069131092,1.12152582701563,-1.34254838849466,0.263259681732363,-0.0166447692265866,-1.89319772862824,0.594766313513195,-1.73294011161873,-1.39496497290704,1.0494981989588,0.128804809022654,-0.379981668248278,1.10813417711904,0.227978044997799,-0.0167231143427919,2.72615147578888,-0.63664625023318,-1.44578972164351,0.837862317799189,-2.64370156158273
"2000-03-23",-0.049928929939395,-1.21523644749921,-0.742569895935758,0.30819403030526,0.0453301323193741,1.64742988271034,-0.0166447692265866,0.520217710521629,2.12678239183449,0.45383697286711,0.382208268314784,-0.732132851090361,2.91632500708794,0.61415861208656,0.841003253325565,3.96753754398735,-0.98782168016502,-0.854924370289542,-0.157511350312087,-1.6305789280332,-0.9427596898205,-0.0309533442477243
"2000-03-24",0.871321634945579,1.97280921445394,-0.684281501332128,-1.50010129673073,0.659609643210502,0.247752153253607,-0.954411817597705,0.925500766824225,0.565472819168138,1.426782244641,0.101869589711175,0.996331414349705,-0.29420993391318,0.761483002708827,-1.14960742771275,-0.0759862968616045,0.272427699891534,0.584038288505615,-0.333196958023361,1.76199533611516,0.471465773806055,1.08070347260991
"2000-03-27",-0.662576996590631,0.154856256886092,0.188655397902554,-0.0234604798032812,-0.0980634242287332,-0.285687043141682,-0.540477891071172,0.279372508352223,1.1423737763861,-0.622802843409875,-0.335746040404391,-0.792143095946955,-0.340997710625658,-3.20131089378352,-0.366056090569508,-3.5068895233362,-1.47466503754261,1.65464686720153,-0.906467196805559,-0.0824049077788252,1.02808964666579,-0.285393034466154
"2000-03-28",-0.049928929939395,-1.17430382715955,-0.103556977563866,-1.19627618023651,-4.30419386406035,-0.342416736234314,-1.09188444682623,-0.230907156255294,0.370605843277894,1.99691057168311,0.241899414078363,-0.407113839505417,-0.616157532868703,0.430390661336548,0.0783952643310521,0.118662549157596,2.12316656044493,-1.46298927303376,-0.430394153544795,-1.11417184471923,-0.861267156094385,-0.286641312675788
"2000-03-29",-1.60848860513252,-1.58810160901654,-0.84334222141976,0.255071556234224,-1.05326327647934,-0.935954541436688,-1.60733037872373,0.683448476399014,-1.60169238293132,1.16416282451585,0.259998021047914,2.25452718488573,2.18796225117403,0.320213010000743,-0.339207747436305,1.35221075192602,2.02454137717953,-2.15009207027333,1.25632839479334,4.82457650084916,-2.8710202322922,-0.979356504138398
"2000-03-30",7.37933418976728,0.0955729649588666,-2.67201949415906,1.48037496871167,-0.261690917004001,-0.71614470197696,-0.0166447692265866,2.68466795798585,0.96362044610712,-1.520947279607,1.37553594010185,0.240941190443747,-1.30840689254924,-2.65214119140189,1.3879489848887,-1.79663328959543,-0.819028193299586,-1.9126703234435,1.99458487469061,0.270655718155879,-1.2943797306882,3.98651806040164
"2000-03-31",-2.33214014581499,0.199147753761628,2.61077787330205,-0.293422253933209,1.02435480030895,0.991766769668587,-3.57624901603431,-0.942722794062222,1.2977406101763,-0.520839134275247,-0.513057835058485,0.464453175362008,-0.992338330130694,-0.625956418638546,3.06700002035527,1.35111106075706,-1.54200290265637,1.39774879857878,0.53376382578586,-2.79645228788545,0.335663576253279,-0.435281410672641
"2000-04-03",5.77101636836727,-1.47506738049493,-0.710227808033768,0.781935817026323,2.18363900486289,1.77367766625464,-2.60247791433161,2.1408754508624,1.65140404331264,1.98149083158765,0.801665739458184,1.11619759891201,1.69512431308756,0.0868754487775392,-0.958288996862581,-7.72998263678545,3.27523753721781,-0.448973398958574,0.292407578468428,5.11722578689224,-2.01967819429871,-1.34629448518239
"2000-04-04",-1.65820674124774,0.156599982762743,-1.59095986203194,0.30819403030526,1.20037887699444,-0.741881756467634,-2.96907033593052,-0.375475224092725,-0.584459044392193,1.51056880333964,1.51179541900824,-2.06427070388216,-2.20979078894445,-2.85409066527578,-1.74968052000134,-1.27161199294378,4.48590068146165,-2.28822751335794,-0.60323834574284,-1.26910247223245,1.32898882511915,1.44649562991648
"2000-04-05",0.490798614410572,-0.780969358300631,0.758435241703856,0.240231658709196,-1.00074455277835,-0.108371184068252,0.74847688656403,-1.15203716527368,0.355151443125453,-2.1512788468162,0.164404918664479,-1.7736750637522,-0.212990537137967,-0.341412059419909,-0.154877113479493,-1.2407074095903,-2.16540108364909,0.0885806193180969,-0.0746035570529631,-1.91178052831033,-0.319244588718606,1.71972694710526
